orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
176512 :: 1014 :: 307104 :: 265436 :: 2013-08-16 :: 1
176553 :: 1018 :: 310531 :: 238016 :: 2013-08-18 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
176626 :: 1009 :: 303814 :: 261455 :: 2013-08-23 :: 1
176644 :: 1007 :: 305560 :: 203884 :: 2013-08-24 :: 1
176645 :: 1006 :: 309708 :: 257621 :: 2013-08-24 :: 1
176678 :: 1002 :: 303820 :: 227029 :: 2013-08-26 :: 1
176730 :: 1003 :: 312053 :: 214950 :: 2013-08-30 :: 1
176763 :: 1006 :: 309854 :: 206425 :: 2013-08-31 :: 1
176776 :: 1010 :: 312169 :: 203534 :: 2013-09-01 :: 1
176779 :: 1003 :: 303671 :: 210318 :: 2013-09-01 :: 1
176781 :: 1002 :: 308852 :: 271446 :: 2013-09-02 :: 1
176809 :: 1015 :: 305455 :: 215355 :: 2013-09-04 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
176853 :: 1014 :: 303312 :: 289504 :: 2013-09-07 :: 1
176872 :: 1004 :: 314028 :: 203011 :: 2013-09-08 :: 1
176895 :: 1012 :: 309082 :: 267951 :: 2013-09-10 :: 1
176897 :: 1006 :: 311045 :: 259524 :: 2013-09-10 :: 1
176928 :: 1010 :: 302557 :: 200505 :: 2013-09-12 :: 1
176943 :: 1010 :: 307136 :: 275176 :: 2013-09-13 :: 1
176947 :: 1015 :: 310184 :: 214977 :: 2013-09-13 :: 1
176960 :: 1007 :: 300569 :: 279415 :: 2013-09-14 :: 1
176983 :: 1009 :: 307690 :: 269239 :: 2013-09-15 :: 1
177010 :: 1001 :: 311099 :: 263127 :: 2013-09-17 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177015 :: 1016 :: 301766 :: 268182 :: 2013-09-18 :: 1
177016 :: 1009 :: 304522 :: 245163 :: 2013-09-18 :: 1
177048 :: 1004 :: 302466 :: 254687 :: 2013-09-19 :: 1
177054 :: 1013 :: 309137 :: 245545 :: 2013-09-20 :: 1
177058 :: 1008 :: 310549 :: 286133 :: 2013-09-20 :: 1
177061 :: 1007 :: 306279 :: 221825 :: 2013-09-20 :: 1
177108 :: 1006 :: 304077 :: 281983 :: 2013-09-23 :: 1
177110 :: 1005 :: 307473 :: 200014 :: 2013-09-23 :: 1
177115 :: 1004 :: 314527 :: 238009 :: 2013-09-23 :: 1
177122 :: 1016 :: 313874 :: 231053 :: 2013-09-23 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177138 :: 1013 :: 302770 :: 258513 :: 2013-09-24 :: 1
177158 :: 1010 :: 309112 :: 203242 :: 2013-09-26 :: 1
177165 :: 1003 :: 309074 :: 253690 :: 2013-09-26 :: 1
177170 :: 1008 :: 304603 :: 274459 :: 2013-09-26 :: 1
177175 :: 1016 :: 302548 :: 247910 :: 2013-09-27 :: 1
177178 :: 1004 :: 314845 :: 206062 :: 2013-09-27 :: 1
177181 :: 1016 :: 312403 :: 268987 :: 2013-09-27 :: 1
177186 :: 1006 :: 305063 :: 203711 :: 2013-09-28 :: 1
177188 :: 1004 :: 307249 :: 262236 :: 2013-09-28 :: 1
177198 :: 1008 :: 312616 :: 205513 :: 2013-09-29 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177211 :: 1010 :: 303372 :: 242814 :: 2013-09-30 :: 1
177215 :: 1008 :: 305729 :: 227862 :: 2013-09-30 :: 1
177253 :: 1001 :: 303045 :: 258402 :: 2013-10-02 :: 1
177279 :: 1003 :: 302950 :: 276921 :: 2013-10-04 :: 1
177281 :: 1001 :: 306673 :: 223495 :: 2013-10-04 :: 1
177284 :: 1002 :: 308261 :: 265041 :: 2013-10-04 :: 1
177293 :: 1003 :: 304880 :: 239661 :: 2013-10-05 :: 1
177304 :: 1003 :: 309014 :: 204550 :: 2013-10-05 :: 1
177306 :: 1003 :: 304368 :: 262104 :: 2013-10-06 :: 1
177329 :: 1002 :: 303148 :: 238749 :: 2013-10-07 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177336 :: 1006 :: 308931 :: 251380 :: 2013-10-08 :: 1
177357 :: 1001 :: 301510 :: 269543 :: 2013-10-09 :: 1
177377 :: 1001 :: 307894 :: 251745 :: 2013-10-10 :: 1
177425 :: 1003 :: 314622 :: 265033 :: 2013-10-13 :: 1
177428 :: 1006 :: 311370 :: 249330 :: 2013-10-13 :: 1
177430 :: 1005 :: 301275 :: 274684 :: 2013-10-14 :: 1
177451 :: 1007 :: 314279 :: 209709 :: 2013-10-15 :: 1
177463 :: 1009 :: 306906 :: 222107 :: 2013-10-17 :: 1
177472 :: 1005 :: 308609 :: 237493 :: 2013-10-17 :: 1
177473 :: 1007 :: 308091 :: 245520 :: 2013-10-17 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177508 :: 1002 :: 308802 :: 203741 :: 2013-10-20 :: 1
177510 :: 1012 :: 307750 :: 253433 :: 2013-10-20 :: 1
177513 :: 1005 :: 311808 :: 289161 :: 2013-10-20 :: 1
177564 :: 1016 :: 312507 :: 247309 :: 2013-10-23 :: 1
177577 :: 1003 :: 301178 :: 278754 :: 2013-10-24 :: 1
177578 :: 1013 :: 314068 :: 257306 :: 2013-10-24 :: 1
177598 :: 1005 :: 308507 :: 216915 :: 2013-10-25 :: 1
177636 :: 1013 :: 300283 :: 255028 :: 2013-10-28 :: 1
177646 :: 1018 :: 305682 :: 244491 :: 2013-10-28 :: 1
177709 :: 1012 :: 306571 :: 247539 :: 2013-11-01 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177728 :: 1014 :: 308003 :: 215266 :: 2013-11-02 :: 1
177730 :: 1006 :: 307315 :: 235711 :: 2013-11-02 :: 1
177742 :: 1017 :: 313029 :: 221543 :: 2013-11-03 :: 1
177745 :: 1009 :: 304200 :: 204974 :: 2013-11-03 :: 1
177746 :: 1006 :: 307786 :: 200941 :: 2013-11-03 :: 1
177757 :: 1010 :: 301529 :: 279483 :: 2013-11-04 :: 1
177764 :: 1001 :: 307893 :: 218120 :: 2013-11-04 :: 1
177785 :: 1012 :: 313907 :: 207176 :: 2013-11-05 :: 1
177801 :: 1012 :: 312796 :: 283542 :: 2013-11-06 :: 1
177807 :: 1016 :: 304370 :: 262140 :: 2013-11-07 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177815 :: 1001 :: 300342 :: 214127 :: 2013-11-07 :: 1
177817 :: 1002 :: 300349 :: 208647 :: 2013-11-07 :: 1
177822 :: 1014 :: 309895 :: 260816 :: 2013-11-08 :: 1
177831 :: 1018 :: 304296 :: 221356 :: 2013-11-08 :: 1
177844 :: 1016 :: 306975 :: 213874 :: 2013-11-09 :: 1
177849 :: 1009 :: 313429 :: 229650 :: 2013-11-10 :: 1
177855 :: 1001 :: 309982 :: 212691 :: 2013-11-10 :: 1
177888 :: 1012 :: 314423 :: 211542 :: 2013-11-12 :: 1
177897 :: 1008 :: 304941 :: 238713 :: 2013-11-13 :: 1
177941 :: 1011 :: 311924 :: 217658 :: 2013-11-16 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
177946 :: 1005 :: 307530 :: 273525 :: 2013-11-16 :: 1
177951 :: 1014 :: 300582 :: 274365 :: 2013-11-17 :: 1
177964 :: 1016 :: 304449 :: 214822 :: 2013-11-17 :: 1
177969 :: 1002 :: 302936 :: 244797 :: 2013-11-18 :: 1
177971 :: 1007 :: 307534 :: 210448 :: 2013-11-18 :: 1
177995 :: 1001 :: 309890 :: 281066 :: 2013-11-19 :: 1
178007 :: 1006 :: 302844 :: 253849 :: 2013-11-20 :: 1
178049 :: 1004 :: 313444 :: 240541 :: 2013-11-22 :: 1
178054 :: 1004 :: 302535 :: 232361 :: 2013-11-23 :: 1
178067 :: 1001 :: 308503 :: 232356 :: 2013-11-24 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
178069 :: 1001 :: 306883 :: 267035 :: 2013-11-24 :: 1
178101 :: 1014 :: 305891 :: 200077 :: 2013-11-26 :: 1
178128 :: 1002 :: 304741 :: 270592 :: 2013-11-27 :: 1
178140 :: 1004 :: 305071 :: 254216 :: 2013-11-28 :: 1
178164 :: 1016 :: 304198 :: 205753 :: 2013-11-29 :: 1
178170 :: 1018 :: 307222 :: 222710 :: 2013-11-30 :: 1
178172 :: 1001 :: 311214 :: 214353 :: 2013-11-30 :: 1
178181 :: 1009 :: 301640 :: 256171 :: 2013-12-01 :: 1
178206 :: 1013 :: 302905 :: 218922 :: 2013-12-02 :: 1
178213 :: 1010 :: 300668 :: 267275 :: 2013-12-02 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
178226 :: 1003 :: 305906 :: 222970 :: 2013-12-03 :: 1
178248 :: 1015 :: 305574 :: 230721 :: 2013-12-05 :: 1
178255 :: 1004 :: 308200 :: 225330 :: 2013-12-05 :: 1
178257 :: 1001 :: 302120 :: 258075 :: 2013-12-06 :: 1
178258 :: 1007 :: 306352 :: 259373 :: 2013-12-06 :: 1
178298 :: 1015 :: 301648 :: 210873 :: 2013-12-08 :: 1
178309 :: 1007 :: 307917 :: 287371 :: 2013-12-09 :: 1
178342 :: 1016 :: 310837 :: 284988 :: 2013-12-11 :: 1
178348 :: 1009 :: 310933 :: 200619 :: 2013-12-11 :: 1
178350 :: 1003 :: 302629 :: 289326 :: 2013-12-11 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
178362 :: 1009 :: 302005 :: 256194 :: 2013-12-12 :: 1
178391 :: 1018 :: 306382 :: 217749 :: 2013-12-14 :: 1
178414 :: 1012 :: 310921 :: 230000 :: 2013-12-15 :: 1
178423 :: 1011 :: 310759 :: 246755 :: 2013-12-16 :: 1
178450 :: 1018 :: 300178 :: 215039 :: 2013-12-18 :: 1
178451 :: 1009 :: 312603 :: 211745 :: 2013-12-19 :: 1
178455 :: 1009 :: 300850 :: 202213 :: 2013-12-19 :: 1
178468 :: 1015 :: 300410 :: 200431 :: 2013-12-20 :: 1
178504 :: 1014 :: 303924 :: 256124 :: 2013-12-22 :: 1
178506 :: 1007 :: 311295 :: 229649 :: 2013-12-22 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
178508 :: 1017 :: 305234 :: 223083 :: 2013-12-22 :: 1
178529 :: 1002 :: 306264 :: 205246 :: 2013-12-23 :: 1
178535 :: 1017 :: 310832 :: 269682 :: 2013-12-24 :: 1
178561 :: 1005 :: 307722 :: 218739 :: 2013-12-25 :: 1
178587 :: 1001 :: 301592 :: 208313 :: 2013-12-28 :: 1
178594 :: 1018 :: 314524 :: 212427 :: 2013-12-29 :: 1
178596 :: 1013 :: 304480 :: 211479 :: 2013-12-29 :: 1
178606 :: 1009 :: 314469 :: 222809 :: 2013-12-29 :: 1
178624 :: 1004 :: 309500 :: 287490 :: 2013-12-30 :: 1
178654 :: 1010 :: 303725 :: 257956 :: 2014-01-01 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
178666 :: 1018 :: 306175 :: 239413 :: 2014-01-02 :: 1
178676 :: 1013 :: 300909 :: 278816 :: 2014-01-03 :: 1
178698 :: 1001 :: 303246 :: 273163 :: 2014-01-04 :: 1
178705 :: 1006 :: 311956 :: 229033 :: 2014-01-05 :: 1
178708 :: 1006 :: 304620 :: 243742 :: 2014-01-05 :: 1
178713 :: 1009 :: 307345 :: 223379 :: 2014-01-05 :: 1
178778 :: 1006 :: 308156 :: 205654 :: 2014-01-11 :: 1
178799 :: 1001 :: 302731 :: 245579 :: 2014-01-12 :: 1
178804 :: 1012 :: 302875 :: 227990 :: 2014-01-13 :: 1
178806 :: 1002 :: 304784 :: 275451 :: 2014-01-13 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
178821 :: 1016 :: 307469 :: 254820 :: 2014-01-15 :: 1
178825 :: 1009 :: 314475 :: 270197 :: 2014-01-15 :: 1
178843 :: 1013 :: 300548 :: 227038 :: 2014-01-16 :: 1
178877 :: 1004 :: 306855 :: 235711 :: 2014-01-18 :: 1
178903 :: 1015 :: 302436 :: 241186 :: 2014-01-20 :: 1
178910 :: 1009 :: 305386 :: 263424 :: 2014-01-20 :: 1
178923 :: 1017 :: 304951 :: 213392 :: 2014-01-21 :: 1
178932 :: 1005 :: 309429 :: 277244 :: 2014-01-21 :: 1
178963 :: 1017 :: 304431 :: 202800 :: 2014-01-23 :: 1
178978 :: 1005 :: 313781 :: 247744 :: 2014-01-24 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
178979 :: 1016 :: 305299 :: 268961 :: 2014-01-24 :: 1
179025 :: 1008 :: 312124 :: 263792 :: 2014-01-27 :: 1
179027 :: 1017 :: 311998 :: 255467 :: 2014-01-27 :: 1
179052 :: 1007 :: 308042 :: 260479 :: 2014-01-29 :: 1
179053 :: 1001 :: 305146 :: 210580 :: 2014-01-29 :: 1
179054 :: 1001 :: 304955 :: 288395 :: 2014-01-29 :: 1
179065 :: 1016 :: 313263 :: 218165 :: 2014-01-30 :: 1
179072 :: 1017 :: 302736 :: 276835 :: 2014-01-30 :: 1
179076 :: 1016 :: 308055 :: 224382 :: 2014-01-30 :: 1
179135 :: 1006 :: 314318 :: 209539 :: 2014-02-02 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
179154 :: 1008 :: 301976 :: 287262 :: 2014-02-04 :: 1
179168 :: 1017 :: 301079 :: 265490 :: 2014-02-05 :: 1
179173 :: 1008 :: 308923 :: 218546 :: 2014-02-05 :: 1
179192 :: 1016 :: 305162 :: 207421 :: 2014-02-07 :: 1
179202 :: 1001 :: 307170 :: 267681 :: 2014-02-08 :: 1
179231 :: 1018 :: 302757 :: 205216 :: 2014-02-09 :: 1
179232 :: 1008 :: 310826 :: 252149 :: 2014-02-10 :: 1
179235 :: 1004 :: 308202 :: 219228 :: 2014-02-10 :: 1
179281 :: 1001 :: 301450 :: 252331 :: 2014-02-12 :: 1
179284 :: 1010 :: 310165 :: 278945 :: 2014-02-13 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
179292 :: 1013 :: 312598 :: 215040 :: 2014-02-13 :: 1
179300 :: 1018 :: 306060 :: 240347 :: 2014-02-14 :: 1
179310 :: 1016 :: 312612 :: 225368 :: 2014-02-14 :: 1
179317 :: 1011 :: 300904 :: 278029 :: 2014-02-15 :: 1
179347 :: 1012 :: 306237 :: 205256 :: 2014-02-16 :: 1
179358 :: 1007 :: 303889 :: 287050 :: 2014-02-17 :: 1
179378 :: 1008 :: 301736 :: 227000 :: 2014-02-19 :: 1
179397 :: 1015 :: 307484 :: 211375 :: 2014-02-19 :: 1
179400 :: 1003 :: 313411 :: 221728 :: 2014-02-20 :: 1
179412 :: 1002 :: 312885 :: 212755 :: 2014-02-21 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
179425 :: 1006 :: 313944 :: 280810 :: 2014-02-21 :: 1
179434 :: 1007 :: 310331 :: 253821 :: 2014-02-22 :: 1
179439 :: 1013 :: 310925 :: 275098 :: 2014-02-22 :: 1
179472 :: 1015 :: 304186 :: 203353 :: 2014-02-24 :: 1
179487 :: 1008 :: 306738 :: 222133 :: 2014-02-25 :: 1
179488 :: 1017 :: 313010 :: 259036 :: 2014-02-25 :: 1
179511 :: 1010 :: 311752 :: 287981 :: 2014-02-27 :: 1
179533 :: 1001 :: 305928 :: 205041 :: 2014-03-01 :: 1
179545 :: 1003 :: 314429 :: 243287 :: 2014-03-02 :: 1
179573 :: 1001 :: 311177 :: 212077 :: 2014-03-04 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
179577 :: 1017 :: 313479 :: 210455 :: 2014-03-05 :: 1
179596 :: 1005 :: 313750 :: 201159 :: 2014-03-06 :: 1
179628 :: 1004 :: 311248 :: 226267 :: 2014-03-08 :: 1
179635 :: 1014 :: 310100 :: 231329 :: 2014-03-08 :: 1
179644 :: 1008 :: 311917 :: 264038 :: 2014-03-09 :: 1
179651 :: 1018 :: 300383 :: 201482 :: 2014-03-09 :: 1
179662 :: 1005 :: 302483 :: 234275 :: 2014-03-10 :: 1
179669 :: 1018 :: 304300 :: 253202 :: 2014-03-10 :: 1
179681 :: 1007 :: 307199 :: 288733 :: 2014-03-11 :: 1
179694 :: 1006 :: 309900 :: 258698 :: 2014-03-12 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
179732 :: 1012 :: 314891 :: 239352 :: 2014-03-15 :: 1
179747 :: 1017 :: 308967 :: 225937 :: 2014-03-16 :: 1
179753 :: 1018 :: 300271 :: 231849 :: 2014-03-16 :: 1
179765 :: 1001 :: 309091 :: 232483 :: 2014-03-17 :: 1
179770 :: 1001 :: 309383 :: 213140 :: 2014-03-18 :: 1
179771 :: 1011 :: 300481 :: 270280 :: 2014-03-18 :: 1
179776 :: 1002 :: 308533 :: 272074 :: 2014-03-18 :: 1
179780 :: 1018 :: 309560 :: 263172 :: 2014-03-18 :: 1
179785 :: 1010 :: 311411 :: 232198 :: 2014-03-19 :: 1
179805 :: 1003 :: 301677 :: 207981 :: 2014-03-20 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
179806 :: 1003 :: 307505 :: 253733 :: 2014-03-20 :: 1
179808 :: 1001 :: 314702 :: 245436 :: 2014-03-20 :: 1
179830 :: 1005 :: 305587 :: 250561 :: 2014-03-22 :: 1
179861 :: 1018 :: 314781 :: 221602 :: 2014-03-24 :: 1
179902 :: 1001 :: 302726 :: 218458 :: 2014-03-26 :: 1
179903 :: 1007 :: 314955 :: 201437 :: 2014-03-26 :: 1
179904 :: 1003 :: 310977 :: 206671 :: 2014-03-26 :: 1
179946 :: 1009 :: 310078 :: 211531 :: 2014-03-29 :: 1
179953 :: 1001 :: 307907 :: 233779 :: 2014-03-29 :: 1
179996 :: 1004 :: 303173 :: 265726 :: 2014-04-01 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
179997 :: 1018 :: 308892 :: 229266 :: 2014-04-01 :: 1
180022 :: 1017 :: 307673 :: 253278 :: 2014-04-03 :: 1
180039 :: 1005 :: 309745 :: 202028 :: 2014-04-05 :: 1
180044 :: 1015 :: 312378 :: 204048 :: 2014-04-05 :: 1
180046 :: 1005 :: 308854 :: 236193 :: 2014-04-05 :: 1
180064 :: 1008 :: 304558 :: 202963 :: 2014-04-06 :: 1
180069 :: 1010 :: 312826 :: 285492 :: 2014-04-06 :: 1
180083 :: 1015 :: 303033 :: 200660 :: 2014-04-07 :: 1
180087 :: 1009 :: 312203 :: 223105 :: 2014-04-07 :: 1
180097 :: 1017 :: 302504 :: 224190 :: 2014-04-08 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
180114 :: 1015 :: 312140 :: 204751 :: 2014-04-09 :: 1
180124 :: 1015 :: 302676 :: 203343 :: 2014-04-10 :: 1
180125 :: 1007 :: 314519 :: 236150 :: 2014-04-10 :: 1
180138 :: 1001 :: 314529 :: 280547 :: 2014-04-10 :: 1
180171 :: 1015 :: 302995 :: 219903 :: 2014-04-12 :: 1
180210 :: 1015 :: 313621 :: 241391 :: 2014-04-15 :: 1
180220 :: 1006 :: 313964 :: 205474 :: 2014-04-16 :: 1
180225 :: 1001 :: 313688 :: 200031 :: 2014-04-16 :: 1
180244 :: 1013 :: 311649 :: 208891 :: 2014-04-17 :: 1
180257 :: 1012 :: 311893 :: 250772 :: 2014-04-18 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
180263 :: 1013 :: 304614 :: 265638 :: 2014-04-18 :: 1
180281 :: 1018 :: 313238 :: 257641 :: 2014-04-19 :: 1
180286 :: 1011 :: 300960 :: 247360 :: 2014-04-19 :: 1
180290 :: 1007 :: 300081 :: 220036 :: 2014-04-20 :: 1
180291 :: 1017 :: 306543 :: 206830 :: 2014-04-20 :: 1
180299 :: 1004 :: 303588 :: 277904 :: 2014-04-20 :: 1
180300 :: 1007 :: 307915 :: 225715 :: 2014-04-20 :: 1
180312 :: 1013 :: 300760 :: 236345 :: 2014-04-21 :: 1
180345 :: 1005 :: 314764 :: 282301 :: 2014-04-23 :: 1
180377 :: 1002 :: 300249 :: 266999 :: 2014-04-25 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
180405 :: 1015 :: 301184 :: 209132 :: 2014-04-27 :: 1
180425 :: 1014 :: 310651 :: 224417 :: 2014-04-28 :: 1
180431 :: 1017 :: 310315 :: 258093 :: 2014-04-28 :: 1
180440 :: 1012 :: 310745 :: 289728 :: 2014-04-29 :: 1
180468 :: 1010 :: 301194 :: 287212 :: 2014-05-01 :: 1
180477 :: 1003 :: 302998 :: 219632 :: 2014-05-01 :: 1
180498 :: 1001 :: 303933 :: 282191 :: 2014-05-03 :: 1
180546 :: 1014 :: 304358 :: 218798 :: 2014-05-06 :: 1
180558 :: 1001 :: 311279 :: 276659 :: 2014-05-06 :: 1
180577 :: 1001 :: 304074 :: 265097 :: 2014-05-08 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
180582 :: 1015 :: 314606 :: 229653 :: 2014-05-08 :: 1
180591 :: 1015 :: 306729 :: 217629 :: 2014-05-10 :: 1
180597 :: 1016 :: 312597 :: 202862 :: 2014-05-10 :: 1
180618 :: 1001 :: 304622 :: 204312 :: 2014-05-11 :: 1
180620 :: 1016 :: 306245 :: 237300 :: 2014-05-12 :: 1
180621 :: 1010 :: 312388 :: 209123 :: 2014-05-12 :: 1
180658 :: 1009 :: 300597 :: 203074 :: 2014-05-15 :: 1
180681 :: 1007 :: 313680 :: 210479 :: 2014-05-15 :: 1
180698 :: 1004 :: 308781 :: 208870 :: 2014-05-16 :: 1
180706 :: 1008 :: 301142 :: 223994 :: 2014-05-17 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
180725 :: 1001 :: 304591 :: 235689 :: 2014-05-19 :: 1
180730 :: 1003 :: 311351 :: 234784 :: 2014-05-19 :: 1
180731 :: 1015 :: 313269 :: 274004 :: 2014-05-19 :: 1
180741 :: 1017 :: 313071 :: 251101 :: 2014-05-19 :: 1
180753 :: 1004 :: 306988 :: 277963 :: 2014-05-20 :: 1
180775 :: 1007 :: 308066 :: 258610 :: 2014-05-21 :: 1
180781 :: 1003 :: 313363 :: 217656 :: 2014-05-21 :: 1
180807 :: 1004 :: 307390 :: 288219 :: 2014-05-23 :: 1
180889 :: 1016 :: 309346 :: 209597 :: 2014-05-28 :: 1
180923 :: 1003 :: 300903 :: 247729 :: 2014-05-30 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
180958 :: 1003 :: 308692 :: 225575 :: 2014-06-01 :: 1
180960 :: 1016 :: 304912 :: 266833 :: 2014-06-01 :: 1
180961 :: 1005 :: 311095 :: 274131 :: 2014-06-01 :: 1
181001 :: 1015 :: 302958 :: 265419 :: 2014-06-04 :: 1
181008 :: 1007 :: 314969 :: 285753 :: 2014-06-05 :: 1
181023 :: 1004 :: 313176 :: 277162 :: 2014-06-06 :: 1
181043 :: 1005 :: 301711 :: 269920 :: 2014-06-07 :: 1
181046 :: 1005 :: 312289 :: 204693 :: 2014-06-07 :: 1
181073 :: 1011 :: 306460 :: 240933 :: 2014-06-09 :: 1
181076 :: 1002 :: 311467 :: 273454 :: 2014-06-09 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
181081 :: 1009 :: 310177 :: 240810 :: 2014-06-09 :: 1
181106 :: 1011 :: 310423 :: 249505 :: 2014-06-11 :: 1
181114 :: 1008 :: 307979 :: 200906 :: 2014-06-12 :: 1
181119 :: 1001 :: 310706 :: 253367 :: 2014-06-13 :: 1
181120 :: 1001 :: 304741 :: 245384 :: 2014-06-13 :: 1
181126 :: 1016 :: 304977 :: 260432 :: 2014-06-13 :: 1
181156 :: 1005 :: 308039 :: 200996 :: 2014-06-15 :: 1
181172 :: 1007 :: 302188 :: 239674 :: 2014-06-15 :: 1
181201 :: 1011 :: 312639 :: 289814 :: 2014-06-17 :: 1
181208 :: 1012 :: 300029 :: 254168 :: 2014-06-17 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
181212 :: 1014 :: 314816 :: 210073 :: 2014-06-18 :: 1
181219 :: 1008 :: 308763 :: 232789 :: 2014-06-18 :: 1
181220 :: 1012 :: 314070 :: 234101 :: 2014-06-18 :: 1
181274 :: 1002 :: 305352 :: 247072 :: 2014-06-21 :: 1
181350 :: 1003 :: 313365 :: 222439 :: 2014-06-27 :: 1
181359 :: 1001 :: 314181 :: 268153 :: 2014-06-28 :: 1
181381 :: 1007 :: 312517 :: 262108 :: 2014-06-30 :: 1
181405 :: 1016 :: 314075 :: 285546 :: 2014-07-02 :: 1
181439 :: 1018 :: 309615 :: 269681 :: 2014-07-04 :: 1
181443 :: 1011 :: 309373 :: 251274 :: 2014-07-04 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
181474 :: 1007 :: 310767 :: 206597 :: 2014-07-06 :: 1
181487 :: 1016 :: 309179 :: 237447 :: 2014-07-06 :: 1
181495 :: 1001 :: 308891 :: 207811 :: 2014-07-07 :: 1
181496 :: 1004 :: 307574 :: 200711 :: 2014-07-07 :: 1
181499 :: 1001 :: 307698 :: 217770 :: 2014-07-07 :: 1
181512 :: 1012 :: 305887 :: 251887 :: 2014-07-08 :: 1
181524 :: 1017 :: 306725 :: 271879 :: 2014-07-08 :: 1
181525 :: 1011 :: 304674 :: 209707 :: 2014-07-08 :: 1
181542 :: 1004 :: 314753 :: 275412 :: 2014-07-09 :: 1
181554 :: 1006 :: 311484 :: 239892 :: 2014-07-10 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
181576 :: 1006 :: 304273 :: 243907 :: 2014-07-12 :: 1
181584 :: 1001 :: 312969 :: 204481 :: 2014-07-12 :: 1
181594 :: 1007 :: 306990 :: 266182 :: 2014-07-13 :: 1
181619 :: 1014 :: 308826 :: 243361 :: 2014-07-15 :: 1
181634 :: 1005 :: 308971 :: 209130 :: 2014-07-16 :: 1
181643 :: 1004 :: 304449 :: 281907 :: 2014-07-17 :: 1
181651 :: 1006 :: 307588 :: 216491 :: 2014-07-17 :: 1
181657 :: 1017 :: 308082 :: 220764 :: 2014-07-17 :: 1
181664 :: 1009 :: 300307 :: 202726 :: 2014-07-18 :: 1
181667 :: 1017 :: 308975 :: 239167 :: 2014-07-18 :: 1
orders.id :: orders.website_id :: orders.customer_id :: orders.book_id :: orders.date :: orders.quantity
181671 :: 1010 :: 306147 :: 206098 :: 2014-07-18 :: 1
181672 :: 1009 :: 311908 :: 263976 :: 2014-07-18 :: 1
